2454827.29044	10.595
2454827.29088	10.608
2454827.29134	10.605
2454827.29183	10.606
2454827.29231	10.588
2454827.29277	10.592
2454827.29325	10.606
2454827.29372	10.578
2454827.29417	10.589
2454827.29465	10.576
2454827.29512	10.568
2454827.2956	10.562
2454827.29605	10.568
2454827.29654	10.549
2454827.29703	10.557
2454827.29749	10.538
2454827.29794	10.527
2454827.2984	10.537
2454827.29885	10.519
2454827.29934	10.506
2454827.2998	10.491
2454827.30025	10.466
2454827.30072	10.48
2454827.30117	10.47
2454827.30166	10.428
2454827.30215	10.423
2454827.3026	10.416
2454827.30306	10.399
2454827.30354	10.365
2454827.304	10.355
2454827.30446	10.354
2454827.30494	10.311
2454827.30541	10.299
2454827.30589	10.27
2454827.30634	10.251
2454827.30679	10.232
2454827.30726	10.21
2454827.30771	10.199
2454827.30819	10.176
2454827.30866	10.173
2454827.30911	10.156
2454827.30957	10.152
2454827.31001	10.136
2454827.3105	10.136
2454827.31096	10.129
2454827.31145	10.112
2454827.3119	10.119
2454827.31235	10.108
2454827.31284	10.118
2454827.31329	10.106
2454827.31377	10.125
2454827.31422	10.116
2454827.31469	10.101
2454827.31516	10.113
2454827.31563	10.12
2454827.31611	10.121
2454827.31656	10.119
2454827.31701	10.134
2454827.31747	10.144
2454827.31792	10.15
2454827.31838	10.151
2454827.31883	10.168
2454827.31929	10.17
2454827.31975	10.179
2454827.3202	10.176
2454827.32068	10.19
2454827.32113	10.211
2454827.32159	10.203
2454827.32207	10.218
2454827.32253	10.224
2454827.323	10.231
2454827.32345	10.232
2454827.32391	10.252
2454827.32439	10.264
2454827.32485	10.284
2454827.32534	10.274
2454827.32579	10.289
2454827.32624	10.303
2454827.32672	10.293
2454827.32719	10.296
2454827.32767	10.312
2454827.32813	10.322
2454827.32861	10.346
2454827.3291	10.351
2454827.32956	10.354
2454827.33005	10.349
2454827.3305	10.347
2454827.33098	10.382
2454827.33144	10.383
2454827.3319	10.382
2454827.33235	10.397
2454827.33281	10.406
2454827.3333	10.409
2454827.33375	10.408
2454827.3342	10.415
2454827.33466	10.426
2454827.33512	10.431
2454827.33558	10.433
2454827.33606	10.447
2454827.33652	10.441
2454827.33697	10.446
2454827.33743	10.448
2454827.33788	10.47
2454827.33837	10.471
2454827.33882	10.459
2454827.33928	10.471
2454827.33977	10.486
2454827.34025	10.493
2454827.34074	10.492
2454827.34119	10.496
2454827.34168	10.485
2454827.34214	10.504
2454827.34262	10.503
2454827.3431	10.503
2454827.34355	10.505
2454827.34405	10.517
2454827.3445	10.518
2454827.34499	10.533
2454827.34544	10.53
2454827.3459	10.525
2454827.34639	10.528
2454827.34684	10.531
2454827.34733	10.544
2454827.34777	10.529
2454827.34823	10.539
2454827.34869	10.547
2454827.34914	10.551
2454827.34963	10.56
2454827.35008	10.572
2454827.35053	10.563
2454827.351	10.545
2454827.35145	10.54
2454827.3519	10.581
2454827.35236	10.566
2454827.35281	10.572
2454827.35326	10.56
2454827.35372	10.577
2454827.35418	10.596
2454827.35463	10.589
2454827.35508	10.58
2454827.35553	10.584
2454827.356	10.591
2454827.35648	10.599
2454827.35693	10.576
2454827.35738	10.581
2454827.35787	10.59
2454827.35832	10.595
2454827.35881	10.608
2454827.35929	10.606
2454827.35976	10.597
2454827.36021	10.591
2454827.36067	10.598
2454827.36115	10.596
2454827.3616	10.596
2454827.36206	10.592
2454827.36251	10.597
2454827.36296	10.604
2454827.36341	10.612
2454827.3639	10.614
2454827.36436	10.6
2454827.36481	10.613
2454827.36527	10.602
2454827.36575	10.609
2454827.36622	10.625
2454827.36667	10.597
2454827.36712	10.606
2454827.36757	10.609
2454827.36806	10.608
2454827.36852	10.597
2454827.36897	10.6
2454827.36942	10.606
2454827.36988	10.575
2454827.37036	10.594
2454827.37081	10.586
2454827.37127	10.607
2454827.37172	10.598
2454827.37218	10.59
2454827.37266	10.58
2454827.37313	10.578
2454827.37361	10.571
2454827.37407	10.589
2454827.37453	10.573
2454827.37501	10.567
2454827.37546	10.542
2454827.37591	10.566
2454827.37638	10.539
2454827.37683	10.544
2454827.37728	10.522
2454827.37773	10.523
2454827.37818	10.512
2454827.37865	10.488
2454827.3791	10.492
2454827.37958	10.468
2454827.38005	10.474
2454827.3805	10.456
2454827.38098	10.422
2454827.38144	10.417
2454827.38189	10.4
2454827.38235	10.375
2454827.3828	10.348
2454827.38325	10.334
2454827.38372	10.305
2454827.3842	10.293
2454827.38465	10.272
2454827.38512	10.242
2454827.38557	10.218
2454827.38602	10.209
2454827.38648	10.18
2454827.38693	10.161
2454827.3874	10.15
2454827.38788	10.146
2454827.38833	10.123
2454827.38878	10.117
2454827.38925	10.111
2454827.3897	10.087
2454827.39015	10.098
2454827.39061	10.098
2454827.39105	10.098
2454827.39152	10.093
2454827.39197	10.103
2454827.39242	10.104
2454827.39288	10.101
2454827.39332	10.099
2454827.39378	10.107
2454827.39424	10.114
2454827.39469	10.111
2454827.39515	10.133
2454827.39564	10.142
2454827.39609	10.135
2454827.39655	10.143
2454827.397	10.137
2454827.39745	10.162
2454827.39794	10.151
2454827.39839	10.164
2454827.39885	10.179
2454827.39934	10.199
2454827.3998	10.202
2454827.40029	10.215
2454827.40078	10.21
2454827.40123	10.228
2454827.40169	10.238
2454827.40214	10.244
2454827.40263	10.262
2454827.40308	10.282
2454827.40354	10.272
2454827.40399	10.28
2454827.40446	10.282
2454827.40494	10.297
2454827.40543	10.305
2454827.40588	10.302
2454827.40633	10.326
2454827.40679	10.336
2454827.40728	10.333
2454827.40773	10.355
2454827.40819	10.36
2454827.40865	10.353
2454827.40911	10.356
2454827.40959	10.367
2454827.41005	10.387
2454827.4105	10.39
2454827.41096	10.397
2454827.41141	10.419
2454827.4119	10.401
2454827.41235	10.401
2454827.41281	10.404
2454827.41326	10.431
2454827.41373	10.427
2454827.41421	10.423
2454827.41466	10.443
2454827.41512	10.438
2454827.41557	10.449
2454827.41603	10.445
2454827.41803	10.473
2454827.41848	10.489
2454827.41898	10.492
2454827.41943	10.493
2454827.41992	10.481
2454827.42038	10.478
2454827.42083	10.501
2454827.42132	10.505
2454827.42177	10.502
2454827.42227	10.496
2454827.42272	10.509
2454827.42317	10.508
2454827.42366	10.518
2454827.42412	10.525
2454827.42461	10.524
2454827.42506	10.517
2454827.42552	10.542
2454827.42601	10.536
2454827.42647	10.533
2454827.42696	10.552
2454827.42742	10.554
2454827.42787	10.537
2454827.42836	10.553
2454827.42881	10.562
2454827.42927	10.564
2454827.42973	10.559
2454827.43022	10.569
2454827.43071	10.575
2454827.43116	10.576
2454827.43161	10.577
2454827.43207	10.581
2454827.43256	10.566
2454827.433	10.589
2454827.43346	10.59
2454827.43391	10.601
2454827.43438	10.582
2454827.43483	10.576
2454827.43531	10.589
2454827.43576	10.603
2454827.43622	10.594
2454827.43668	10.607
2454827.43713	10.584
2454827.43762	10.593
2454827.43807	10.581
2454827.43852	10.613
2454827.43898	10.591
2454827.43942	10.617
2454827.43987	10.598
2454827.44034	10.602
2454827.44079	10.624
2454827.44124	10.613
2454827.44169	10.608
2454827.44214	10.616
2454827.4426	10.618
2454827.44309	10.624
2454827.44354	10.625
2454827.44404	10.63
2454827.44453	10.607
2454827.44498	10.615
2454827.44544	10.599
2454827.44589	10.61
2454827.44634	10.613
2454827.44679	10.61
2454827.44726	10.629
2454827.44771	10.608
2454827.44817	10.614
2454827.44866	10.595
2454827.44911	10.602
2454827.44956	10.601
2454827.45002	10.592
2454827.45047	10.589
2454827.45093	10.618
2454827.45141	10.583
2454827.45188	10.585
2454827.45236	10.581
2454827.45282	10.582
2454827.45328	10.592
2454827.45373	10.575
2454827.45418	10.552
2454827.45463	10.54
2454827.45509	10.549
2454827.45554	10.54
2454827.456	10.515
2454827.45645	10.514
2454827.45693	10.534
2454827.4574	10.508
2454827.45785	10.474
2454827.45833	10.483
2454827.4588	10.451
2454827.45928	10.449
2454827.45975	10.433
2454827.4602	10.408
2454827.46065	10.356
2454827.4611	10.367
2454827.46159	10.365
2454827.46205	10.33
2454827.46249	10.303
2454827.46295	10.276
2454827.4634	10.25
2454827.46387	10.242
2454827.46432	10.206
2454827.46478	10.208
2454827.46527	10.186
2454827.46572	10.15
2454827.46617	10.147
2454827.46663	10.156
2454827.46708	10.141
2454827.46753	10.131
2454827.46799	10.1
2454827.46844	10.117
2454827.4689	10.101
2454827.46935	10.092
2454827.46984	10.108
2454827.4703	10.099
2454827.47079	10.109
2454827.47124	10.102
2454827.47169	10.088
2454827.47215	10.109
2454827.4726	10.119
2454827.47306	10.126
2454827.47351	10.126
2454827.47397	10.126
2454827.47446	10.126
2454827.47491	10.139
2454827.47539	10.136
2454827.47584	10.164
2454827.47631	10.153
2454827.47679	10.18
2454827.47725	10.168
2454827.4777	10.174
2454827.47816	10.202
2454827.47861	10.211
2454827.4791	10.206
2454827.47955	10.201
2454827.48001	10.236
2454827.48046	10.256
2455462.3832	10.746
2455462.3832	10.512
2455462.3832	10.337
2455462.3848	10.749
2455462.3848	10.504
2455462.3848	10.345
2455462.3864	10.788
2455462.3864	10.532
2455462.3864	10.342
2455462.3879	10.806
2455462.3879	10.549
2455462.3879	10.394
2455462.3895	10.818
2455462.3895	10.548
2455462.3895	10.373
2455462.3911	10.868
2455462.3911	10.56
2455462.3911	10.374
2455462.3926	10.86
2455462.3926	10.587
2455462.3926	10.394
2455462.3942	10.88
2455462.3942	10.611
2455462.3942	10.407
2455462.3958	10.876
2455462.3958	10.602
2455462.3958	10.42
2455462.3973	10.878
2455462.3973	10.609
2455462.3973	10.394
2455462.3989	10.903
2455462.3989	10.624
2455462.3989	10.439
2455462.4005	10.897
2455462.4005	10.63
2455462.4005	10.432
2455462.402	10.908
2455462.402	10.646
2455462.402	10.444
2455462.4036	10.934
2455462.4036	10.647
2455462.4036	10.441
2455462.4052	10.906
2455462.4052	10.657
2455462.4052	10.445
2455462.4067	10.964
2455462.4067	10.652
2455462.4067	10.467
2455462.4083	10.96
2455462.4083	10.662
2455462.4083	10.45
2455462.4099	10.958
2455462.4099	10.661
2455462.4099	10.484
2455462.4114	10.935
2455462.4114	10.66
2455462.4114	10.455
2455462.413	10.931
2455462.413	10.661
2455462.413	10.451
2455462.4146	10.942
2455462.4146	10.666
2455462.4146	10.441
2455462.4161	10.911
2455462.4161	10.658
2455462.4161	10.433
2455462.4177	10.907
2455462.4177	10.627
2455462.4177	10.437
2455462.4192	10.896
2455462.4192	10.638
2455462.4192	10.426
2455462.4208	10.882
2455462.4208	10.6
2455462.4208	10.433
2455462.4224	10.85
2455462.4224	10.602
2455462.4224	10.4
2455462.424	10.749
2455462.424	10.559
2455462.424	10.416
2455462.4255	10.832
2455462.4255	10.467
2455462.4255	10.354
2455462.4271	10.541
2455462.4271	10.501
2455462.4271	10.35
2455462.4282	10.787
2455462.4282	10.404
2455462.4282	10.296
2455462.4294	10.525
2455462.4294	10.379
2455462.4294	10.191
2455462.431	10.453
2455462.431	10.292
2455462.431	10.182
2455462.4325	10.375
2455462.4325	10.249
2455462.4325	10.14
2455462.4341	10.351
2455462.4341	10.206
2455462.4341	10.124
2455462.4357	10.319
2455462.4357	10.192
2455462.4357	10.1
2455462.4372	10.313
2455462.4372	10.205
2455462.4372	10.137
2455462.4388	10.337
2455462.4388	10.205
2455462.4388	10.109
2455462.4404	10.318
2455462.4404	10.217
2455462.4404	10.096
2455462.4419	10.389
2455462.4419	10.227
2455462.4419	10.155
2455462.4435	10.376
2455462.4435	10.269
2455462.4435	10.14
2455462.445	10.444
2455462.445	10.279
2455462.445	10.182
2455462.4466	10.445
2455462.4466	10.31
2455462.4466	10.192
2455462.4482	10.478
2455462.4482	10.337
2455462.4482	10.221
2455462.4497	10.533
2455462.4497	10.365
2455462.4497	10.252
2455462.4513	10.576
2455462.4513	10.376
2455462.4513	10.255
2455462.4529	10.615
2455462.4529	10.412
2455462.4529	10.262
2455462.4544	10.638
2455462.4544	10.414
2455462.4544	10.291
2455462.456	10.669
2455462.456	10.456
2455462.456	10.318
2455462.4575	10.7
2455462.4575	10.462
2455462.4575	10.297
2455462.4591	10.322
2455462.4591	10.691
2455462.4591	10.517
2455462.4607	10.761
2455462.4607	10.51
2455462.4607	10.346
2455462.4622	10.695
2455462.4622	10.529
2455462.4622	10.322
2455462.4638	10.748
2455462.4638	10.556
2455462.4638	10.327
2455462.4654	10.817
2455462.4654	10.56
2455462.4654	10.377
2455462.4669	10.838
2455462.4669	10.583
2455462.4669	10.404
2455462.4685	10.804
2455462.4685	10.56
2455462.4685	10.407
2455462.47	10.81
2455462.47	10.592
2455462.47	10.405
2455462.4716	10.851
2455462.4716	10.596
2455462.4716	10.446
2455462.4732	10.85
2455462.4732	10.609
2455462.4732	10.451
2455836.47519	10.701
2455836.47545	10.703
2455836.47571	10.689
2455836.47597	10.695
2455836.47623	10.673
2455836.47648	10.693
2455836.47674	10.694
2455836.477	10.684
2455836.47726	10.692
2455836.47752	10.678
2455836.47778	10.68
2455836.47804	10.682
2455836.4783	10.667
2455836.47856	10.676
2455836.47881	10.656
2455836.47907	10.676
2455836.47933	10.651
2455836.47959	10.647
2455836.47985	10.656
2455836.48011	10.646
2455836.48037	10.629
2455836.48063	10.655
2455836.48089	10.626
2455836.48114	10.621
2455836.4814	10.603
2455836.48166	10.614
2455836.48192	10.597
2455836.48218	10.605
2455836.48244	10.58
2455836.4827	10.6
2455836.48296	10.589
2455836.48321	10.581
2455836.48347	10.582
2455836.48373	10.554
2455836.48399	10.558
2455836.48425	10.534
2455836.48451	10.535
2455836.48477	10.525
2455836.48503	10.506
2455836.48528	10.504
2455836.48554	10.491
2455836.4858	10.491
2455836.48607	10.467
2455836.48633	10.457
2455836.48659	10.437
2455836.48685	10.428
2455836.48711	10.415
2455836.48736	10.403
2455836.48762	10.401
2455836.48788	10.38
2455836.48814	10.373
2455836.4884	10.346
2455836.48866	10.351
2455836.48891	10.325
2455836.48969	10.28
2455836.48995	10.268
2455836.4902	10.274
2455836.49046	10.258
2455836.4915	10.213
2455836.49176	10.204
2455836.49202	10.188
2455836.49227	10.187
2455836.49253	10.194
2455836.49279	10.172
2455836.49305	10.181
2455836.49331	10.171
2455836.49384	10.161
2455836.49409	11.036
2455836.49461	10.162
2455836.49487	10.141
2455836.49513	10.168
2455836.49539	10.173
2455836.49566	10.164
2455836.49593	10.154
2455836.49619	10.159
2455836.49644	10.162
2455836.4967	10.161
2455836.49722	10.179
2455836.49748	10.164
2455836.49799	10.179
2455836.49825	10.179
2455836.49877	10.184
2455836.49903	10.187
2455836.49929	10.195
2455836.49956	10.185
2455836.49982	10.199
2455836.50008	10.197
2455836.50033	10.194
2455836.50086	10.219
2455836.50112	10.226
2455836.50138	10.23
2455836.50216	10.238
2455836.50241	10.25
2455836.50267	10.243
2455836.50293	10.242
2455836.50319	12.129
2455836.50345	10.265
2455836.50372	10.26
2455836.50398	10.276
2455836.50425	10.291
2455836.50451	10.294
2455836.50476	10.298
2455836.50502	10.292
2455836.50554	10.306
2455836.5058	10.313
2455836.50606	10.309
2455836.50631	10.325
2455836.50657	10.325
2455836.50683	10.331
2455836.50709	10.334
2455836.50762	10.354
2455836.50788	10.362
2455836.50813	10.352
2455836.50839	10.379
2455836.50865	10.343
2455836.50891	10.377
2455836.5097	10.385
2455836.51021	10.387
2455836.51047	10.397
2455836.51073	10.4
2455836.51099	10.418
2455836.51125	10.42
2455836.51151	10.429
2455836.51177	10.421
2455836.51203	10.433
2455836.51228	10.426
2455836.51254	10.437
2455836.51332	10.452
2455836.51358	10.475
2455836.51435	10.475
2455836.51461	10.471
2455836.51487	10.49
2455836.51513	10.482
2455836.5154	10.497
2455836.51566	10.489
2455836.51592	10.49
2455836.51617	10.498
2455836.51695	10.494
2455836.51721	10.508
2455836.51748	10.523
2455836.51774	10.515
2455836.518	10.538
2455836.51827	10.519
2455836.51852	10.536
2455836.51878	10.544
2455836.51904	10.542
2455836.51956	10.543
2455836.51982	10.559
2455836.52008	10.549
2455836.52033	10.555
2455836.52059	10.541
2455836.52086	10.543
2455836.52112	10.558
2455836.52138	10.569
2455836.52164	10.55
2455836.5219	10.567
2455836.52216	10.573
2455836.52241	10.571
2455836.52267	10.57
2455836.52293	10.581
2455836.52319	10.581
2455836.52345	10.57
2455836.52371	10.585
2455836.52397	10.588
2455836.52422	10.599
2455836.52448	10.588
2455836.52474	10.6
2455836.525	10.594
2455836.52527	10.6
2455836.52553	10.597
2455836.52579	10.586
2455836.52606	10.603
2455836.52632	10.597
2455836.52658	10.623
2455836.52684	10.61
2455836.5271	10.626
2455836.52735	10.62
2455836.52761	10.621
2455836.52787	10.631
2455836.52813	10.629
2455836.52839	10.611
2455836.52865	10.624
2455836.52891	10.628
2455836.52916	10.631
2455836.52942	10.62
2455836.52968	10.634
2455836.52994	10.645
2455836.53021	10.659
2455836.53047	10.641
2455836.53073	10.635
2455836.53099	10.655
2455836.53125	10.638
2455836.5315	10.628
2455836.53176	10.639
2455836.53202	10.649
2455836.53228	10.665
2455836.53254	10.669
2455836.5328	10.649
2455836.53305	10.649
2455836.53331	10.657
2455836.53357	10.667
2455836.53383	10.662
2455836.53409	10.659
2455836.53435	10.669
2455836.53461	10.659
2455836.53487	10.666
2455836.53512	10.664
2455836.53538	10.67
2455836.53564	10.658
2455836.5359	10.688
2455836.53616	10.689
2455836.53642	10.683
2455836.53668	10.685
2455836.53693	10.686
2455836.53719	10.68
2455836.53745	10.681
2455836.53771	10.687
2455836.53797	10.685
2455836.53824	10.672
2455836.5385	10.693
2455836.53876	10.689
2455836.53902	10.676
2455836.53927	10.702
2455836.53953	10.7
2455836.53979	10.693
2455836.54005	10.703
2455836.54031	10.712
2455836.54057	10.708
2455836.54083	10.695
2455836.54108	10.698
2455836.54134	10.705
2455836.5416	10.708
2455836.54186	10.699
2455836.54212	10.712
2455836.54238	10.705
2455836.54264	10.693
2455836.54289	10.719
2455836.54315	10.718
2455836.54341	10.71
2455836.54368	10.708
2455836.54394	10.709
2455836.5442	10.71
2455836.54446	10.725
2455836.54472	10.713
2455836.54497	10.704
2455836.54523	10.717
2455836.54549	10.72
2455836.54575	10.734
2455836.54601	10.697
2455836.54627	10.716
2455836.54653	10.721
2455836.54679	10.715
2455836.54704	10.708
2455836.5473	10.723
2455836.54756	10.705
2455836.54782	10.727
2455836.54808	10.727
2455836.54834	10.723
2455836.54859	10.733
2455836.54885	10.73
2455836.54911	10.717
2455836.54937	10.721
2455836.54963	10.72
2455836.54989	10.712
2455836.55015	10.729
