 4085.0  0.186357  0.000000  0.186357  0.000000
 4090.0  0.173470  0.000000  0.173470  0.000000
 4095.0  0.209072  0.000000  0.209072  0.000000
 4100.0  0.255491  0.000000  0.255491  0.000000
 4105.0  0.267896  0.000000  0.267896  0.000000
 4110.0  0.253255  0.000000  0.253255  0.000000
 4115.0  0.227381  0.000000  0.227381  0.000000
 4120.0  0.189675  0.000000  0.189675  0.000000
 4125.0  0.144461  0.000000  0.144461  0.000000
 4130.0  0.132148  0.000000  0.132148  0.000000
 4135.0  0.179400  0.000000  0.179400  0.000000
 4140.0  0.221796  0.000000  0.221796  0.000000
 4145.0  0.198714  0.000000  0.198714  0.000000
 4150.0  0.155814  0.000000  0.155814  0.000000
 4155.0  0.147606  0.000000  0.147606  0.000000
 4160.0  0.157710  0.000000  0.157710  0.000000
 4165.0  0.159053  0.000000  0.159053  0.000000
 4170.0  0.152657  0.000000  0.152657  0.000000
 4175.0  0.146437  0.000000  0.146437  0.000000
 4180.0  0.147771  0.000000  0.147771  0.000000
 4185.0  0.158368  0.000000  0.158368  0.000000
 4190.0  0.157804  0.000000  0.157804  0.000000
 4195.0  0.132455  0.000000  0.132455  0.000000
 4200.0  0.118046  0.000000  0.118046  0.000000
 4205.0  0.145292  0.000000  0.145292  0.000000
 4210.0  0.175541  0.000000  0.175541  0.000000
 4215.0  0.166605  0.000000  0.166605  0.000000
 4220.0  0.131522  0.000000  0.131522  0.000000
 4225.0  0.096253  0.000000  0.096253  0.000000
 4230.0  0.083224  0.000000  0.083224  0.000000
 4235.0  0.104090  0.000000  0.104090  0.000000
 4240.0  0.130961  0.000000  0.130961  0.000000
 4245.0  0.135751  0.000000  0.135751  0.000000
 4250.0  0.129137  0.000000  0.129137  0.000000
 4255.0  0.127761  0.000000  0.127761  0.000000
 4260.0  0.133367  0.000000  0.133367  0.000000
 4265.0  0.143204  0.000000  0.143204  0.000000
 4270.0  0.151462  0.000000  0.151462  0.000000
 4275.0  0.153985  0.000000  0.153985  0.000000
 4280.0  0.156302  0.000000  0.156302  0.000000
 4285.0  0.162597  0.000000  0.162597  0.000000
 4290.0  0.161984  0.000000  0.161984  0.000000
 4295.0  0.147284  0.000000  0.147284  0.000000
 4300.0  0.141228  0.000000  0.141228  0.000000
 4305.0  0.163200  0.000000  0.163200  0.000000
 4310.0  0.189299  0.000000  0.189299  0.000000
 4315.0  0.196354  0.000000  0.196354  0.000000
 4320.0  0.207410  0.000000  0.207410  0.000000
 4325.0  0.244564  0.000000  0.244564  0.000000
 4330.0  0.279899  0.000000  0.279899  0.000000
 4335.0  0.286983  0.000000  0.286983  0.000000
 4340.0  0.295327  0.000000  0.295327  0.000000
 4345.0  0.329969  0.000000  0.329969  0.000000
 4350.0  0.342115  0.000000  0.342115  0.000000
 4355.0  0.289099  0.000000  0.289099  0.000000
 4360.0  0.226590  0.000000  0.226590  0.000000
 4365.0  0.215176  0.000000  0.215176  0.000000
 4370.0  0.236766  0.000000  0.236766  0.000000
 4375.0  0.257198  0.000000  0.257198  0.000000
 4380.0  0.256695  0.000000  0.256695  0.000000
 4385.0  0.227849  0.000000  0.227849  0.000000
 4390.0  0.198343  0.000000  0.198343  0.000000
 4395.0  0.197670  0.000000  0.197670  0.000000
 4400.0  0.227477  0.000000  0.227477  0.000000
 4405.0  0.279884  0.000000  0.279884  0.000000
 4410.0  0.336755  0.000000  0.336755  0.000000
 4415.0  0.375204  0.000000  0.375204  0.000000
 4420.0  0.363599  0.000000  0.363599  0.000000
 4425.0  0.291657  0.000000  0.291657  0.000000
 4430.0  0.243232  0.000000  0.243232  0.000000
 4435.0  0.290688  0.000000  0.290688  0.000000
 4440.0  0.366294  0.000000  0.366294  0.000000
 4445.0  0.390968  0.000000  0.390968  0.000000
 4450.0  0.380338  0.000000  0.380338  0.000000
 4455.0  0.369341  0.000000  0.369341  0.000000
 4460.0  0.375468  0.000000  0.375468  0.000000
 4465.0  0.404210  0.000000  0.404210  0.000000
 4470.0  0.430520  0.000000  0.430520  0.000000
 4475.0  0.434429  0.000000  0.434429  0.000000
 4480.0  0.446799  0.000000  0.446799  0.000000
 4485.0  0.492845  0.000000  0.492845  0.000000
 4490.0  0.524360  0.000000  0.524360  0.000000
 4495.0  0.499304  0.000000  0.499304  0.000000
 4500.0  0.473727  0.000000  0.473727  0.000000
 4505.0  0.503301  0.000000  0.503301  0.000000
 4510.0  0.544075  0.000000  0.544075  0.000000
 4515.0  0.546672  0.000000  0.546672  0.000000
 4520.0  0.539616  0.000000  0.539616  0.000000
 4525.0  0.557877  0.000000  0.557877  0.000000
 4530.0  0.584290  0.000000  0.584290  0.000000
 4535.0  0.595915  0.000000  0.595915  0.000000
 4540.0  0.598828  0.000000  0.598828  0.000000
 4545.0  0.604417  0.000000  0.604417  0.000000
 4550.0  0.616275  0.000000  0.616275  0.000000
 4555.0  0.638028  0.000000  0.638028  0.000000
 4560.0  0.681212  0.000000  0.681212  0.000000
 4565.0  0.745666  0.000000  0.745666  0.000000
 4570.0  0.776532  0.000000  0.776532  0.000000
 4575.0  0.731016  0.000000  0.731016  0.000000
 4580.0  0.669271  0.000000  0.669271  0.000000
 4585.0  0.654456  0.000000  0.654456  0.000000
 4590.0  0.658786  0.000000  0.658786  0.000000
 4595.0  0.647987  0.000000  0.647987  0.000000
 4600.0  0.652750  0.000000  0.652750  0.000000
 4605.0  0.701164  0.000000  0.701164  0.000000
 4610.0  0.745928  0.000000  0.745928  0.000000
 4615.0  0.740204  0.000000  0.740204  0.000000
 4620.0  0.714379  0.000000  0.714379  0.000000
 4625.0  0.704046  0.000000  0.704046  0.000000
 4630.0  0.688383  0.000000  0.688383  0.000000
 4635.0  0.647625  0.000000  0.647625  0.000000
 4640.0  0.622630  0.000000  0.622630  0.000000
 4645.0  0.652040  0.000000  0.652040  0.000000
 4650.0  0.704997  0.000000  0.704997  0.000000
 4655.0  0.740738  0.000000  0.740738  0.000000
 4660.0  0.748373  0.000000  0.748373  0.000000
 4665.0  0.727013  0.000000  0.727013  0.000000
 4670.0  0.685881  0.000000  0.685881  0.000000
 4675.0  0.641191  0.000000  0.641191  0.000000
 4680.0  0.626983  0.000000  0.626983  0.000000
 4685.0  0.666508  0.000000  0.666508  0.000000
 4690.0  0.722034  0.000000  0.722034  0.000000
 4695.0  0.751769  0.000000  0.751769  0.000000
 4700.0  0.758685  0.000000  0.758685  0.000000
 4705.0  0.756054  0.000000  0.756054  0.000000
 4710.0  0.753575  0.000000  0.753575  0.000000
 4715.0  0.758831  0.000000  0.758831  0.000000
 4720.0  0.774506  0.000000  0.774506  0.000000
 4725.0  0.798464  0.000000  0.798464  0.000000
 4730.0  0.814206  0.000000  0.814206  0.000000
 4735.0  0.810893  0.000000  0.810893  0.000000
 4740.0  0.814698  0.000000  0.814698  0.000000
 4745.0  0.842960  0.000000  0.842960  0.000000
 4750.0  0.840671  0.000000  0.840671  0.000000
 4755.0  0.759177  0.000000  0.759177  0.000000
 4760.0  0.647590  0.000000  0.647590  0.000000
 4765.0  0.568728  0.000000  0.568728  0.000000
 4770.0  0.542472  0.000000  0.542472  0.000000
 4775.0  0.572076  0.000000  0.572076  0.000000
 4780.0  0.637221  0.000000  0.637221  0.000000
 4785.0  0.706566  0.000000  0.706566  0.000000
 4790.0  0.728247  0.000000  0.728247  0.000000
 4795.0  0.669353  0.000000  0.669353  0.000000
 4800.0  0.593292  0.000000  0.593292  0.000000
 4805.0  0.567299  0.000000  0.567299  0.000000
 4810.0  0.577582  0.000000  0.577582  0.000000
 4815.0  0.597308  0.000000  0.597308  0.000000
 4820.0  0.628496  0.000000  0.628496  0.000000
 4825.0  0.673238  0.000000  0.673238  0.000000
 4830.0  0.705078  0.000000  0.705078  0.000000
 4835.0  0.700552  0.000000  0.700552  0.000000
 4840.0  0.676719  0.000000  0.676719  0.000000
 4845.0  0.664215  0.000000  0.664215  0.000000
 4850.0  0.707485  0.000000  0.707485  0.000000
 4855.0  0.822997  0.000000  0.822997  0.000000
 4860.0  0.901516  0.000000  0.901516  0.000000
 4865.0  0.854012  0.000000  0.854012  0.000000
 4870.0  0.797982  0.000000  0.797982  0.000000
 4875.0  0.849484  0.000000  0.849484  0.000000
 4880.0  0.912300  0.000000  0.912300  0.000000
 4885.0  0.883800  0.000000  0.883800  0.000000
 4890.0  0.848001  0.000000  0.848001  0.000000
 4895.0  0.893581  0.000000  0.893581  0.000000
 4900.0  0.941237  0.000000  0.941237  0.000000
 4905.0  0.912055  0.000000  0.912055  0.000000
 4910.0  0.896658  0.000000  0.896658  0.000000
 4915.0  0.988131  0.000000  0.988131  0.000000
 4920.0  1.119869  0.000000  1.119869  0.000000
 4925.0  1.204993  0.000000  1.204993  0.000000
 4930.0  1.235207  0.000000  1.235207  0.000000
 4935.0  1.224386  0.000000  1.224386  0.000000
 4940.0  1.196493  0.000000  1.196493  0.000000
 4945.0  1.163490  0.000000  1.163490  0.000000
 4950.0  1.079265  0.000000  1.079265  0.000000
 4955.0  0.914250  0.000000  0.914250  0.000000
 4960.0  0.763142  0.000000  0.763142  0.000000
 4965.0  0.720490  0.000000  0.720490  0.000000
 4970.0  0.755995  0.000000  0.755995  0.000000
 4975.0  0.814260  0.000000  0.814260  0.000000
 4980.0  0.864349  0.000000  0.864349  0.000000
 4985.0  0.885563  0.000000  0.885563  0.000000
 4990.0  0.873702  0.000000  0.873702  0.000000
 4995.0  0.834444  0.000000  0.834444  0.000000
 5000.0  0.796489  0.000000  0.796489  0.000000
 5005.0  0.783660  0.000000  0.783660  0.000000
 5010.0  0.777256  0.000000  0.777256  0.000000
 5015.0  0.759522  0.000000  0.759522  0.000000
 5020.0  0.759002  0.000000  0.759002  0.000000
 5025.0  0.805129  0.000000  0.805129  0.000000
 5030.0  0.884585  0.000000  0.884585  0.000000
 5035.0  0.971139  0.000000  0.971139  0.000000
 5040.0  1.029660  0.000000  1.029660  0.000000
 5045.0  1.034395  0.000000  1.034395  0.000000
 5050.0  1.005996  0.000000  1.005996  0.000000
 5055.0  0.973367  0.000000  0.973367  0.000000
 5060.0  0.952013  0.000000  0.952013  0.000000
 5065.0  0.951268  0.000000  0.951268  0.000000
 5070.0  0.969167  0.000000  0.969167  0.000000
 5075.0  0.999140  0.000000  0.999140  0.000000
 5080.0  1.027499  0.000000  1.027499  0.000000
 5085.0  1.041344  0.000000  1.041344  0.000000
 5090.0  1.038050  0.000000  1.038050  0.000000
 5095.0  1.023385  0.000000  1.023385  0.000000
 5100.0  1.026397  0.000000  1.026397  0.000000
 5105.0  1.065923  0.000000  1.065923  0.000000
 5110.0  1.096663  0.000000  1.096663  0.000000
 5115.0  1.079821  0.000000  1.079821  0.000000
 5120.0  1.066759  0.000000  1.066759  0.000000
 5125.0  1.107002  0.000000  1.107002  0.000000
 5130.0  1.152577  0.000000  1.152577  0.000000
 5135.0  1.151174  0.000000  1.151174  0.000000
